,pred,pred_score,y
TCGA-2G-AAGA-01,0.0,0.0024296718183904886,0
TCGA-06-0646-01,0.0,0.5370970964431763,0
TCGA-CV-7425-01,0.0,0.0675155445933342,0
TCGA-GM-A3XL-01,0.0,4.6812132495688275e-05,0
TCGA-IA-A40Y-01,0.0,0.00029806134989485145,0
TCGA-K4-A6FZ-01,0.0,0.0010600393870845437,0
TCGA-85-A513-01,0.0,0.04154422879219055,0
TCGA-QG-A5YV-01,0.0,0.0012595737352967262,0
TCGA-HZ-8005-01,0.0,0.07794031500816345,0
TCGA-L5-A8NT-01,0.0,0.0004041155625600368,0
TCGA-FU-A3HZ-01,0.0,0.16744887828826904,0
TCGA-W6-AA0S-01,0.0,0.0004390989488456398,0
TCGA-J7-6720-01,0.0,0.06330502033233643,0
TCGA-P3-A5QF-01,0.0,0.009254269301891327,0
TCGA-55-1595-01,0.0,0.020105892792344093,0
TCGA-E9-A245-01,0.0,0.03759419545531273,0
TCGA-BB-A5HY-01,0.0,0.0001634276850381866,0
TCGA-W2-A7HD-01,0.0,0.010864220559597015,0
TCGA-CQ-5327-01,0.0,0.00871231034398079,0
TCGA-FG-A4MU-01,0.0,0.17856508493423462,0
TCGA-OR-A5JY-01,0.0,0.006237486843019724,0
TCGA-E7-A5KF-01,0.0,0.26597821712493896,0
TCGA-E1-A7YD-01,0.0,0.1756904572248459,0
TCGA-CN-5365-01,0.0,0.013067181222140789,0
TCGA-AC-A2FG-01,0.0,0.051569726318120956,0
TCGA-EM-A4FV-01,0.0,0.05128015577793121,0
TCGA-AJ-A3BF-01,0.0,0.0649644136428833,0
TCGA-FW-A3I3-06,1.0,0.9826676845550537,1
